rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
365,A=65|t=74,903,2888,968408131,424398261,1.677272849406313,1.1901964478945024
366,A=74|t=58,905,2888,138518949,60762605,1.6740810449166035,1.1888277192127839
367,A=65|t=61,907,2888,970854267,426278209,1.6708962863586485,1.1874594440440047
368,A=106|t=61,227,722,971463635,426748196,1.669306539596256,1.1867749375819923
369,A=85|t=98,457,1444,975119843,429568118,1.6598046718291013,1.1826926158170101
370,A=65|t=80,115,361,978758723,432388040,1.6503649759427956,1.1786266420149463
371,A=65|t=128,921,2888,979363037,432858027,1.6487976807958356,1.177949833717608
372,A=97|t=61,463,1444,982378109,435207962,1.6409866436269347,1.1745734620051729
373,A=17|t=41,116,361,983579517,436147936,1.637874031759599,1.1732241288133534
374,A=20|t=25,233,722,140854619,62575412,1.6316688822328906,1.1705390844787325
375,A=29|t=20,117,361,988385149,439907832,1.6254903073037663,1.167872046758768
376,A=37|t=80,937,2888,988985853,440377819,1.6239497892279842,1.1672080791205366
377,A=8|t=5,941,2888,991388669,442257767,1.6178041141586341,1.1645632897573222
378,A=117|t=89,943,2888,992585745,443197741,1.6147410662120742,1.1632412076278202
379,A=58|t=65,947,2888,994964013,445077689,1.608634411418786,1.1605871628366362
380,A=128|t=113,951,2888,142474787,63851091,1.6025534960266077,1.1579234598017207
381,A=130|t=10,953,2888,998501813,447897611,1.5995226229772292,1.156596076046949
382,A=13|t=36,477,1444,999090965,448367598,1.5980095708816593,1.1559340149068287
383,A=85|t=68,479,1444,1001441797,450247546,1.5919731811509907,1.153288257205659
384,A=50|t=74,959,2888,1002021563,450717533,1.5904680218690401,1.1526180775625914
385,A=61|t=74,963,2888,1004337739,452597481,1.5844630390437116,1.1499440406053285
386,A=85|t=100,51,152,53042281,23969337,1.57550217147209,1.1459528135149861
387,A=73|t=117,485,1444,201674455,91177478,1.5740140898126809,1.145278947801718
388,A=10|t=17,122,361,1011768563,458707312,1.5651176893242846,1.1412335085723304
389,A=145|t=2,491,1444,1015164851,461527234,1.556275812572478,1.1372263367069373
390,A=45|t=65,123,361,1016287561,462467208,1.553340521547931,1.1358856961942085
391,A=106|t=80,493,1444,1017396553,463407182,1.5504111905092595,1.1345298026489608
392,A=113|t=128,495,1444,1019614537,465287130,1.544570311920199,1.1318306603006576
393,A=128|t=145,497,1444,1021832521,467167078,1.538752985324885,1.1291482430963158
394,A=128|t=162,995,2888,1022387017,467637065,1.5373023114561597,1.1284802333535733
395,A=130|t=128,997,2888,1023496009,468577039,1.534405332488975,1.1271473099996916
396,A=13|t=10,1001,2888,1025713993,470456987,1.5286287680511774,1.1244937790860372
397,A=18|t=36,1003,2888,1026822985,471396961,1.5257491362749904,1.123173132538007
